plotID,siteID,year,Canopy_Ht,Max_Ht,Rumple,Rugosity,Deep_Gap,Vert_SD,Vert_CV,Gini,VCI,FHD,LAI,Q95,Ht_Ratio,NDVI,EVI,ARVI,SAVI
DELA_009,DELA,2015,18.311071395874023,20.241241455078125,1.2191210985183716,2.6814491748809814,0.05184977129101753,2.301881790161133,0.1517925262451172,0.08532147109508514,0.2583458125591278,0.49194175004959106,0.8860234618186951,20.299203872680664,20.911901473999023,,,,
DELA_002,DELA,2015,17.262481689453125,18.58845329284668,1.1891671419143677,2.0689895153045654,0.052392370998859406,1.7041480541229248,0.11808104068040848,0.06904741376638412,0.2272576242685318,0.41900891065597534,0.8225154280662537,18.682174682617188,14.180014610290527,,,,
DELA_007,DELA,2015,16.462051391601562,18.187641143798828,1.2241395711898804,2.345001697540283,0.050986580550670624,2.1710972785949707,0.16166849434375763,0.0922604501247406,0.2558239996433258,0.47191306948661804,0.8979708552360535,18.3076114654541,22.961471557617188,,,,
DELA_020,DELA,2015,17.179306030273438,19.19464111328125,1.2188249826431274,2.70200777053833,0.04636499285697937,2.302528142929077,0.1554655283689499,0.08727947622537613,0.26093557476997375,0.5104912519454956,0.9398736953735352,19.151485443115234,22.99657440185547,,,,
DELA_006,DELA,2015,15.351250648498535,16.970380783081055,1.2408249378204346,2.3990020751953125,0.06340643763542175,2.0210978984832764,0.15431879460811615,0.08679104596376419,0.27121561765670776,0.46661800146102905,0.8794629573822021,17.099300384521484,21.86186408996582,,,,
DELA_008,DELA,2015,13.52088737487793,14.879179954528809,1.3727176189422607,2.617882013320923,0.1296204775571823,2.4278717041015625,0.2206926941871643,0.1261773258447647,0.3088136315345764,0.5041607022285461,0.8518238663673401,15.663130760192871,49.15647506713867,,,,
DELA_046,DELA,2015,19.589235305786133,21.579500198364258,1.2376444339752197,3.435202121734619,0.06162223219871521,2.2951807975769043,0.13186389207839966,0.07017232477664948,0.2826206386089325,0.47886985540390015,0.925744354724884,21.52764129638672,11.795719146728516,,,,
DELA_053,DELA,2015,19.0610294342041,20.811384201049805,1.2134698629379272,2.6992483139038086,0.055870428681373596,2.082796335220337,0.1307157725095749,0.07435041666030884,0.24403499066829681,0.4713599979877472,0.922446608543396,20.824176788330078,15.328941345214844,,,,
DELA_051,DELA,2015,17.715394973754883,19.237581253051758,1.2770402431488037,3.125269889831543,0.08566497266292572,2.323094129562378,0.1482631266117096,0.07992242276668549,0.30206453800201416,0.5019299387931824,0.8941515684127808,19.690128326416016,18.449462890625,,,,
DELA_043,DELA,2015,14.372474670410156,16.896543502807617,1.2556291818618774,2.959035634994507,0.04799751937389374,2.829277753829956,0.20156723260879517,0.11129412800073624,0.31897619366645813,0.5525538325309753,0.9076875448226929,16.984750747680664,35.65913009643555,,,,
DELA_040,DELA,2015,21.743247985839844,23.72345733642578,1.2132184505462646,3.0409765243530273,0.05603538081049919,2.422372341156006,0.1340220421552658,0.07771878689527512,0.21981599926948547,0.4671638011932373,0.8897098302841187,23.744487762451172,10.980392456054688,,,,
DELA_052,DELA,2015,15.087395668029785,16.403640747070312,1.3037697076797485,2.608473300933838,0.10344073176383972,2.3791818618774414,0.19059084355831146,0.10731525719165802,0.307346910238266,0.5258817076683044,0.930167555809021,17.243974685668945,37.47535705566406,,,,
DELA_041,DELA,2015,13.200881958007812,14.60315990447998,1.305323839187622,2.4149231910705566,0.09846270829439163,2.083458185195923,0.1825794130563736,0.10218354314565659,0.31399598717689514,0.5061999559402466,0.8819237947463989,15.118115425109863,38.70542526245117,,,,
DELA_044,DELA,2015,18.05198860168457,20.839969635009766,1.2337058782577515,3.4416627883911133,0.040902383625507355,3.0148537158966064,0.17843542993068695,0.09746614098548889,0.29813674092292786,0.5759230256080627,0.9854177832603455,20.741880416870117,21.532350540161133,,,,
DELA_039,DELA,2015,16.459514617919922,19.029102325439453,1.245440125465393,3.222837209701538,0.04453916475176811,2.8503432273864746,0.18692483007907867,0.10151159763336182,0.30592843890190125,0.5493000745773315,0.9139939546585083,18.979251861572266,31.09770965576172,,,,
DELA_054,DELA,2015,21.603857040405273,23.779382705688477,1.236419439315796,3.3504393100738525,0.06018029898405075,2.6536152362823486,0.14997972548007965,0.08500133454799652,0.2336604744195938,0.493720144033432,0.9021987915039062,23.85076141357422,18.789134979248047,,,,
DELA_045,DELA,2015,20.6881160736084,22.747482299804688,1.2468900680541992,3.1298747062683105,0.06312180310487747,2.7430388927459717,0.16711287200450897,0.0981789156794548,0.23187918961048126,0.503813624382019,0.9367620348930359,22.969736099243164,20.84073829650879,,,,
DELA_042,DELA,2015,17.337549209594727,19.81308364868164,1.2403324842453003,2.9275312423706055,0.049679260700941086,2.620661973953247,0.17402046918869019,0.09734465181827545,0.2741704285144806,0.5583407878875732,0.9937566518783569,19.709449768066406,23.991758346557617,,,,
DELA_055,DELA,2015,12.97661018371582,14.071586608886719,1.2616267204284668,2.0472190380096436,0.09038489311933517,2.0706288814544678,0.1679450422525406,0.09216532856225967,0.3049877882003784,0.4626156687736511,0.8027558326721191,14.911748886108398,40.49999237060547,,,,
DELA_037,DELA,2015,14.003144264221191,16.161985397338867,1.2891054153442383,2.90560245513916,0.06664443761110306,2.6012074947357178,0.2043495625257492,0.11152100563049316,0.3177616000175476,0.5212845802307129,0.9028286933898926,16.31058692932129,40.62943649291992,,,,
