plotID,date,year,doy,ndvi,nbr,npix
WREF_086,2025-08-21,2025,233,0.3303,0.2569,16
WREF_081,2025-08-21,2025,233,0.4351,0.3779,16
WREF_076,2025-08-21,2025,233,0.473,0.4049,16
WREF_070,2025-08-21,2025,233,0.5075,0.4554,16
WREF_074,2025-08-21,2025,233,0.4657,0.4125,16
WREF_072,2025-08-21,2025,233,0.4098,0.3426,16
WREF_080,2025-08-21,2025,233,0.56,0.5133,16
WREF_073,2025-08-21,2025,233,0.5043,0.4549,16
WREF_079,2025-08-21,2025,233,0.427,0.3649,16
WREF_085,2025-08-21,2025,233,0.47,0.4123,16
WREF_084,2025-08-21,2025,233,0.5019,0.4476,16
WREF_078,2025-08-21,2025,233,0.4756,0.4181,16
WREF_088,2025-08-21,2025,233,0.4676,0.4133,16
WREF_087,2025-08-21,2025,233,0.4874,0.4385,16
WREF_075,2025-08-21,2025,233,0.4846,0.4204,16
WREF_071,2025-08-21,2025,233,0.4854,0.4385,16
WREF_012,2025-08-21,2025,233,0.4511,0.3887,16
WREF_016,2025-08-21,2025,233,0.45,0.3933,16
WREF_015,2025-08-21,2025,233,0.4393,0.3847,16
WREF_013,2025-08-21,2025,233,0.4809,0.4258,16
WREF_001,2025-08-21,2025,233,0.4705,0.4022,16
WREF_003,2025-08-21,2025,233,0.4814,0.4344,16
WREF_018,2025-08-21,2025,233,0.3677,0.2985,16
WREF_020,2025-08-21,2025,233,0.5061,0.437,16
WREF_002,2025-08-21,2025,233,0.5319,0.4845,16
WREF_019,2025-08-21,2025,233,0.3961,0.3277,16
WREF_010,2025-08-21,2025,233,0.5465,0.49,16
WREF_007,2025-08-21,2025,233,0.4478,0.3897,16
WREF_008,2025-08-21,2025,233,0.4082,0.3365,16
WREF_006,2025-08-21,2025,233,0.5055,0.4617,16
WREF_005,2025-08-21,2025,233,0.4599,0.4001,16
WREF_014,2025-08-21,2025,233,0.4518,0.4029,16
WREF_009,2025-08-21,2025,233,0.4793,0.4213,16
WREF_011,2025-08-21,2025,233,0.5024,0.4485,16
WREF_004,2025-08-21,2025,233,0.379,0.3052,16
WREF_017,2025-08-21,2025,233,0.5035,0.4591,16
WREF_013,2025-08-19,2025,231,0.4225,0.3667,16
WREF_089,2025-08-01,2025,213,0.4409,0.3638,16
WREF_082,2025-08-01,2025,213,0.4663,0.4198,16
WREF_077,2025-08-01,2025,213,0.4022,0.347,16
WREF_083,2025-08-01,2025,213,0.4316,0.3752,16
WREF_086,2025-08-01,2025,213,0.3437,0.2724,16
WREF_081,2025-08-01,2025,213,0.4271,0.374,16
WREF_076,2025-08-01,2025,213,0.4677,0.4048,16
WREF_070,2025-08-01,2025,213,0.4879,0.4467,16
WREF_074,2025-08-01,2025,213,0.464,0.4208,16
WREF_072,2025-08-01,2025,213,0.4223,0.3637,16
WREF_080,2025-08-01,2025,213,0.5529,0.5084,16
WREF_073,2025-08-01,2025,213,0.4888,0.4457,16
WREF_079,2025-08-01,2025,213,0.4319,0.367,16
WREF_085,2025-08-01,2025,213,0.4613,0.4085,16
WREF_084,2025-08-01,2025,213,0.4918,0.4447,16
WREF_078,2025-08-01,2025,213,0.4662,0.4154,16
WREF_088,2025-08-01,2025,213,0.4615,0.4116,16
WREF_087,2025-08-01,2025,213,0.475,0.431,16
WREF_075,2025-08-01,2025,213,0.478,0.4268,16
WREF_071,2025-08-01,2025,213,0.4762,0.4315,16
WREF_012,2025-08-01,2025,213,0.4417,0.3864,16
WREF_016,2025-08-01,2025,213,0.4467,0.392,16
WREF_015,2025-08-01,2025,213,0.4291,0.3871,16
WREF_013,2025-08-01,2025,213,0.4665,0.426,16
WREF_003,2025-08-01,2025,213,0.5093,0.4774,16
WREF_018,2025-08-01,2025,213,0.3746,0.3161,16
WREF_020,2025-08-01,2025,213,0.4904,0.4245,16
WREF_002,2025-08-01,2025,213,0.5188,0.4748,16
WREF_019,2025-08-01,2025,213,0.4101,0.3394,16
WREF_010,2025-08-01,2025,213,0.5266,0.4931,16
WREF_007,2025-08-01,2025,213,0.4479,0.3943,16
WREF_008,2025-08-01,2025,213,0.4207,0.359,16
WREF_006,2025-08-01,2025,213,0.507,0.4681,16
WREF_014,2025-08-01,2025,213,0.432,0.391,16
WREF_009,2025-08-01,2025,213,0.4794,0.4375,16
WREF_011,2025-08-01,2025,213,0.5024,0.449,16
WREF_004,2025-08-01,2025,213,0.3869,0.3323,16
WREF_017,2025-08-01,2025,213,0.505,0.4678,16
WREF_089,2025-07-25,2025,206,0.4606,0.3704,16
WREF_082,2025-07-25,2025,206,0.4908,0.4297,16
WREF_077,2025-07-25,2025,206,0.4171,0.3435,16
WREF_083,2025-07-25,2025,206,0.4419,0.3742,16
WREF_086,2025-07-25,2025,206,0.357,0.2729,16
WREF_081,2025-07-25,2025,206,0.4499,0.3813,16
WREF_076,2025-07-25,2025,206,0.4908,0.4122,16
WREF_070,2025-07-25,2025,206,0.506,0.448,16
WREF_074,2025-07-25,2025,206,0.4825,0.4193,16
WREF_072,2025-07-25,2025,206,0.4309,0.3627,16
WREF_080,2025-07-25,2025,206,0.5729,0.5129,16
WREF_073,2025-07-25,2025,206,0.5065,0.4486,16
WREF_079,2025-07-25,2025,206,0.4525,0.3716,16
WREF_085,2025-07-25,2025,206,0.4824,0.4196,16
WREF_084,2025-07-25,2025,206,0.515,0.4502,16
WREF_078,2025-07-25,2025,206,0.4869,0.4216,16
WREF_088,2025-07-25,2025,206,0.4807,0.415,16
WREF_087,2025-07-25,2025,206,0.4956,0.4366,16
WREF_075,2025-07-25,2025,206,0.4927,0.4244,16
WREF_071,2025-07-25,2025,206,0.4978,0.4396,16
WREF_012,2025-07-25,2025,206,0.4554,0.3773,16
WREF_016,2025-07-25,2025,206,0.4575,0.3955,16
WREF_015,2025-07-25,2025,206,0.4497,0.3893,16
WREF_013,2025-07-25,2025,206,0.5057,0.4469,16
WREF_001,2025-07-25,2025,206,0.4847,0.4022,16
WREF_003,2025-07-25,2025,206,0.5251,0.4696,16
WREF_018,2025-07-25,2025,206,0.3928,0.3174,16
WREF_020,2025-07-25,2025,206,0.5332,0.4504,16
WREF_002,2025-07-25,2025,206,0.4647,0.4293,16
WREF_019,2025-07-25,2025,206,0.4204,0.3382,16
WREF_010,2025-07-25,2025,206,0.5516,0.4839,16
WREF_007,2025-07-25,2025,206,0.4619,0.3914,16
WREF_008,2025-07-25,2025,206,0.442,0.3572,16
WREF_006,2025-07-25,2025,206,0.5177,0.468,16
WREF_005,2025-07-25,2025,206,0.4687,0.4077,16
WREF_014,2025-07-25,2025,206,0.4624,0.3991,16
WREF_009,2025-07-25,2025,206,0.4997,0.4199,16
WREF_011,2025-07-25,2025,206,0.5094,0.4483,16
WREF_004,2025-07-25,2025,206,0.4076,0.3328,16
WREF_017,2025-07-25,2025,206,0.5275,0.4746,16
WREF_089,2025-07-15,2025,196,0.4675,0.3731,16
WREF_082,2025-07-15,2025,196,0.4931,0.4352,16
WREF_077,2025-07-15,2025,196,0.4169,0.3459,16
WREF_083,2025-07-15,2025,196,0.4448,0.3815,16
WREF_086,2025-07-15,2025,196,0.3602,0.2763,16
WREF_081,2025-07-15,2025,196,0.4473,0.3834,16
WREF_076,2025-07-15,2025,196,0.4894,0.4079,16
WREF_070,2025-07-15,2025,196,0.5081,0.4514,16
WREF_074,2025-07-15,2025,196,0.48,0.4163,16
WREF_072,2025-07-15,2025,196,0.4338,0.3696,16
WREF_080,2025-07-15,2025,196,0.5703,0.517,16
WREF_073,2025-07-15,2025,196,0.51,0.4529,16
WREF_079,2025-07-15,2025,196,0.4485,0.3738,16
WREF_085,2025-07-15,2025,196,0.4816,0.4193,16
WREF_084,2025-07-15,2025,196,0.5196,0.4598,16
WREF_078,2025-07-15,2025,196,0.4917,0.4293,16
WREF_088,2025-07-15,2025,196,0.4843,0.4199,16
WREF_087,2025-07-15,2025,196,0.4974,0.444,16
WREF_075,2025-07-15,2025,196,0.4962,0.4295,16
WREF_071,2025-07-15,2025,196,0.506,0.4438,16
WREF_012,2025-07-15,2025,196,0.4704,0.3943,16
WREF_016,2025-07-15,2025,196,0.4592,0.3967,16
WREF_015,2025-07-15,2025,196,0.4511,0.3916,16
WREF_013,2025-07-15,2025,196,0.5072,0.4487,16
WREF_001,2025-07-15,2025,196,0.4872,0.4076,16
WREF_003,2025-07-15,2025,196,0.5081,0.4581,16
WREF_018,2025-07-15,2025,196,0.396,0.3211,16
WREF_020,2025-07-15,2025,196,0.5313,0.4479,16
WREF_002,2025-07-15,2025,196,0.5351,0.4844,16
WREF_019,2025-07-15,2025,196,0.4305,0.3435,16
WREF_010,2025-07-15,2025,196,0.5529,0.4879,16
WREF_007,2025-07-15,2025,196,0.4597,0.393,16
WREF_008,2025-07-15,2025,196,0.4396,0.3605,16
WREF_006,2025-07-15,2025,196,0.5245,0.4721,16
WREF_005,2025-07-15,2025,196,0.4774,0.4149,16
WREF_014,2025-07-15,2025,196,0.4693,0.4125,16
WREF_009,2025-07-15,2025,196,0.5027,0.4222,16
WREF_011,2025-07-15,2025,196,0.5118,0.4523,16
WREF_004,2025-07-15,2025,196,0.4204,0.3443,16
WREF_017,2025-07-15,2025,196,0.5236,0.4718,16
WREF_089,2025-07-12,2025,193,0.4593,0.3648,16
WREF_082,2025-07-12,2025,193,0.4857,0.422,16
WREF_077,2025-07-12,2025,193,0.4113,0.332,16
WREF_083,2025-07-12,2025,193,0.4392,0.3686,16
WREF_086,2025-07-12,2025,193,0.3564,0.2665,16
WREF_081,2025-07-12,2025,193,0.4443,0.3766,16
WREF_076,2025-07-12,2025,193,0.4859,0.4033,16
WREF_070,2025-07-12,2025,193,0.4975,0.4343,16
WREF_074,2025-07-12,2025,193,0.4758,0.4075,16
WREF_072,2025-07-12,2025,193,0.4274,0.3518,16
WREF_080,2025-07-12,2025,193,0.5647,0.505,16
WREF_073,2025-07-12,2025,193,0.5008,0.4363,16
WREF_079,2025-07-12,2025,193,0.4459,0.3624,16
WREF_085,2025-07-12,2025,193,0.4791,0.4105,16
WREF_084,2025-07-12,2025,193,0.51,0.4465,16
WREF_078,2025-07-12,2025,193,0.4857,0.4194,16
WREF_088,2025-07-12,2025,193,0.475,0.4115,16
WREF_087,2025-07-12,2025,193,0.4911,0.4339,16
WREF_075,2025-07-12,2025,193,0.4912,0.4235,16
WREF_071,2025-07-12,2025,193,0.5016,0.4403,16
WREF_012,2025-07-12,2025,193,0.449,0.3786,16
WREF_016,2025-07-12,2025,193,0.4559,0.3854,16
WREF_015,2025-07-12,2025,193,0.4462,0.3814,16
WREF_013,2025-07-12,2025,193,0.5028,0.4327,16
WREF_001,2025-07-12,2025,193,0.4801,0.3981,16
WREF_003,2025-07-12,2025,193,0.5093,0.4479,16
WREF_018,2025-07-12,2025,193,0.3889,0.3155,16
WREF_020,2025-07-12,2025,193,0.5364,0.4457,16
WREF_002,2025-07-12,2025,193,0.5258,0.4727,16
WREF_019,2025-07-12,2025,193,0.4189,0.3253,16
WREF_010,2025-07-12,2025,193,0.5471,0.4755,16
WREF_007,2025-07-12,2025,193,0.4577,0.3848,16
WREF_008,2025-07-12,2025,193,0.4294,0.3501,16
WREF_006,2025-07-12,2025,193,0.5147,0.4599,16
WREF_005,2025-07-12,2025,193,0.4695,0.401,16
