plotID,dhi_nyears,dhi_cum_mean,dhi_cum_trend,dhi_min_mean,dhi_min_trend,dhi_var_mean,dhi_var_trend
BART_039,9,0.5803190824915825,-0.04145215921309254,0.37314444444444445,-0.03017548387096671,0.2602144008858471,0.0046519660536256035
BART_040,9,0.460065303030303,-0.034166181818176045,0.13874444444444445,-0.008208225806450963,0.5753480505037779,0.007162919638784932
BART_041,9,0.5399721632996632,-0.037915902981421105,0.2977666666666667,-0.01643056451612744,0.35088141410453133,0.002818535089900251
BART_042,8,0.5353721212121212,-0.04647205266954895,0.28463125,-0.02982083333333058,0.3516477876923604,0.007762381141920027
BART_044,8,0.5472861174242425,-0.045183576839822666,0.3474875,-0.02166904761904498,0.29604208965953943,-0.0020871624120094895
BART_046,9,0.4934642873176207,-0.03728000301400446,0.20704444444444445,-0.019042338709675626,0.49997386754170836,0.012110488673879028
BART_047,9,0.47116809764309764,-0.033199668377316006,0.17821666666666666,-0.008597661290322378,0.5231767686346509,-0.0005025061165400129
BART_050,8,0.6100316287878788,-0.05710844877344359,0.402475,-0.04190238095237522,0.20236997001590862,0.008534211420372006
BART_051,8,0.5907508806818181,-0.05029617334054373,0.40104375,-0.03494345238094776,0.20842014376474494,0.00029015911014006776
BART_070,9,0.581173627946128,-0.04314304630986598,0.35392222222222225,-0.02618459677419446,0.24443775136294224,0.006603981024247415
BART_071,9,0.4965437542087543,-0.03251175928640792,0.20973333333333333,-0.012344032258065442,0.4207447268311759,-0.009435327328286336
BART_072,8,0.5448054829545455,-0.045583887987008874,0.335125,-0.0283988095238066,0.30752571845567445,0.002168779770278987
BART_073,9,0.551402359708193,-0.03932188876669302,0.3144277777777778,-0.032860483870964324,0.32511867390924376,0.008405475041154273
BART_074,8,0.550989403409091,-0.044098633658004684,0.34921875,-0.0253624999999968,0.3077126311352969,0.00044500555584150124
BART_075,8,0.5665336742424242,-0.04790315656565215,0.36558124999999997,-0.033327976190471995,0.25511118132496313,0.002593547782397577
GRSM_001,10,0.5808205227272728,-0.03764001056015457,0.31104000000000004,-0.025288484848490826,0.358753594054532,0.014966671005867647
GRSM_002,10,0.6362722272727273,-0.04305157392103776,0.45044000000000006,-0.035323030303036504,0.21600249507278918,0.012128398633862805
GRSM_003,10,0.541935064935065,-0.035049815033457596,0.26143,-0.029990303030306,0.42420835490770614,0.025751520158464963
GRSM_004,10,0.6068139134199134,-0.03883004735669333,0.42024,-0.02512363636364563,0.24223211718292936,0.009872662402032422
GRSM_005,10,0.6359969805194805,-0.036323678997779704,0.44669500000000006,-0.042220303030312996,0.2185774229431948,0.01517857661131938
GRSM_006,10,0.6188695340909092,-0.03402990105602424,0.37496999999999997,-0.0017030303030398596,0.2597958715720704,0.0004421217506550169
GRSM_007,10,0.5507152727272727,-0.031306456382007936,0.25911500000000004,-0.014716060606068466,0.3978311528841617,0.020124871741399358
GRSM_008,10,0.5585197016594516,-0.035262077550402664,0.24962999999999996,-0.01483212121212736,0.40941576541190905,0.018158510777322157
GRSM_009,10,0.5622445833333333,-0.03520160927456908,0.20802,-0.0042612121212137755,0.4270599784717266,0.009196119321091153
GRSM_010,10,0.5773484166666666,-0.04076893434344455,0.28283,-0.024049090909099517,0.3783003136029624,0.025928974923126322
GRSM_011,10,0.56160931998557,-0.034449806615951206,0.237315,-0.019850606060611658,0.4077352968306502,0.016602286034882098
GRSM_012,10,0.5391397312409812,-0.030090972167567908,0.2125,-0.008501212121214146,0.43169100235084096,0.012061277140429389
GRSM_013,10,0.614721476190476,-0.04181776846386959,0.43435499999999994,-0.041885151515163165,0.23788740635324107,0.019820450184796487
GRSM_014,10,0.5861292083333333,-0.03681595202021098,0.329365,-0.0277524242424311,0.3427827668810806,0.02149209638475513
GRSM_015,10,0.5734507575757577,-0.03856758494032051,0.33902,-0.02375272727273494,0.31809514657759874,0.0164197085119863
GRSM_016,9,0.5409232323232324,-0.060247140151513605,0.34225,-0.035722499999998804,0.22430702437576577,0.014540916976952784
GRSM_017,10,0.5898937500000001,-0.03479654040405,0.366465,-0.01622030303031333,0.29946612365125136,0.007756070378944294
GRSM_018,10,0.6302921320346321,-0.04056277449823762,0.40058,-0.0416690909090978,0.2810110105356212,0.02314292147204984
GRSM_019,10,0.6097970227272727,-0.03971547704316884,0.42898000000000003,-0.04058848484849607,0.2569149721180344,0.019048859487609458
GRSM_025,10,0.5725737424242424,-0.042612977043173295,0.319325,-0.005727575757586688,0.2593136528465454,-0.014482902286906928
GRSM_047,10,0.5477723798701299,-0.02541357359307766,0.32197000000000003,-0.005868484848491931,0.31414164370366887,0.0034774329023193815
GRSM_048,10,0.6028313293650794,-0.03772751268092951,0.35608,-0.024703030303036798,0.29455520986853345,0.011293259701266654
GRSM_049,10,0.5700552056277055,-0.03404921684376747,0.318955,-0.02583848484848953,0.37408388283435173,0.015146829742376536
GRSM_050,10,0.5864540303030303,-0.04163091919192673,0.259785,-0.021580303030309982,0.4011255293204008,0.019900933867833242
GRSM_051,10,0.5474824025974027,-0.02382349140758557,0.304385,-0.005409393939398981,0.3328803576594178,0.006164803620335706
GRSM_052,10,0.5661369913419914,-0.026994910796278297,0.32018500000000005,-0.009799090909093325,0.33116324383239315,0.0006059560821960723
GRSM_053,10,0.6203246691919192,-0.04777804912764803,0.330175,-0.05641787878788074,0.3367379198069715,0.036467699687543105
GRSM_054,10,0.5617030487012986,-0.030145151449566518,0.268285,-0.004508181818186432,0.3820031328438874,0.003999938525208465
GRSM_055,10,0.5880194734848485,-0.04225449839302894,0.27737,-0.022127878787886027,0.38441148977727513,0.017417422210643876
GRSM_056,10,0.5684942467532468,-0.03348714010232787,0.29295,-0.014903636363644083,0.3758782388347975,0.010784270698085189
GRSM_057,10,0.5951944797979798,-0.04051164064892083,0.315195,-0.023718484848491844,0.3399744397370077,0.01579451492402667
GRSM_058,10,0.5899098033910534,-0.03833819089160825,0.31376499999999996,-0.0305578787878876,0.35050108786940043,0.018884248314177565
GRSM_059,10,0.572769722943723,-0.03303866246885067,0.35107,-0.012760606060614636,0.29542287901493225,0.006640853652795613
GRSM_060,10,0.5630714469696969,-0.03529472314050171,0.279685,-0.0204924242424277,0.394553768436239,0.012169634710110887
GRSM_061,10,0.5966794999999999,-0.04248449586777678,0.330315,-0.026637272727283414,0.3479641295629996,0.024305567048119387
GRSM_062,10,0.5273388387445888,-0.009876381280335118,0.29802,0.012386060606060708,0.30451013862355947,-0.008969403047231208
GRSM_063,10,0.6283733924963925,-0.042091651056021286,0.32919,-0.05663696969697171,0.32130098905477655,0.030247656821285458
GRSM_064,10,0.5780807575757576,-0.03970731404959521,0.31247,-0.027512121212129953,0.36258962920293336,0.019363710743406506
GRSM_065,10,0.5828016038961038,-0.03877434959990362,0.334795,-0.02427606060607185,0.3177542352040379,0.01658301019240416
GRSM_066,10,0.5696454448051949,-0.038784183851509495,0.30261499999999997,-0.024145757575763174,0.36716683606869055,0.014788868771478024
HARV_001,1,0.4087636363636364,,0.2538,,0.344534954634751,
HARV_002,1,0.3460363636363637,,0.19755,,0.3809535967720765,
HARV_004,1,0.3943136363636364,,0.26625,,0.30920566806079114,
HARV_005,1,0.3928227272727272,,0.2448,,0.32913123276515627,
HARV_006,1,0.4428090909090909,,0.3101,,0.20640219682843058,
HARV_008,1,0.44,,0.3203,,0.17635837913907576,
HARV_010,1,0.42721363636363635,,0.3126,,0.2876309695165457,
HARV_011,1,0.3735136363636364,,0.1633,,0.4542702061826492,
HARV_012,1,0.3828772727272727,,0.2976,,0.18928163734828438,
HARV_013,1,0.42300000000000004,,0.2987,,0.24190527244097948,
HARV_014,1,0.441659090909091,,0.3584,,0.17699236696548803,
HARV_015,1,0.40293181818181817,,0.26265000000000005,,0.3492048890178718,
HARV_016,1,0.41343636363636366,,0.2964,,0.2828510987727808,
HARV_017,1,0.40657272727272725,,0.28005,,0.2716956470774771,
HARV_020,1,0.3385590909090909,,0.18275000000000002,,0.4134700317017479,
HARV_021,1,0.4186045454545454,,0.3081,,0.26149246100068674,
HARV_022,1,0.4096772727272727,,0.3177,,0.20932564666285752,
HARV_023,1,0.4042409090909091,,0.3042,,0.26237946959383124,
HARV_024,1,0.4527954545454546,,0.3547,,0.19905518570014458,
HARV_025,1,0.3459,,0.2145,,0.3512759338343757,
HARV_026,1,0.4618136363636363,,0.4083,,0.10136021490951487,
HARV_027,1,0.41612727272727273,,0.3543,,0.18376690334447773,
HARV_033,1,0.38516818181818185,,0.2045,,0.43321889371225697,
HARV_034,1,0.4109818181818182,,0.314,,0.2543556609963936,
HARV_035,1,0.4617227272727273,,0.3816,,0.17112688258946934,
