plotID,pml_gpp
WREF_070,5.958173913043478
WREF_071,5.875304347826088
WREF_072,5.749956521739131
WREF_073,5.840217391304348
WREF_074,5.875304347826088
WREF_075,5.958173913043478
WREF_076,5.358913043478262
WREF_077,5.958173913043478
WREF_078,5.867782608695653
WREF_079,5.840217391304348
WREF_080,5.840217391304348
WREF_081,5.221521739130435
WREF_082,5.875304347826088
WREF_083,5.110869565217391
WREF_084,5.875
WREF_085,5.875
WREF_086,5.221565217391304
WREF_087,5.875
WREF_088,5.875304347826088
WREF_089,5.110869565217391
BONA_001,2.392826086956522
BONA_002,2.5175217391304345
BONA_003,1.5689565217391306
BONA_004,2.0105652173913042
BONA_005,1.9697826086956525
BONA_006,2.046304347826087
BONA_007,2.6965652173913037
BONA_008,2.48795652173913
BONA_009,2.3791739130434784
BONA_010,2.4185217391304348
BONA_011,1.6053478260869567
BONA_012,2.5503913043478263
BONA_013,2.1680869565217393
BONA_014,2.5343478260869565
BONA_016,1.6191739130434784
BONA_018,1.7730434782608697
BONA_021,2.9887826086956517
BONA_022,2.418347826086957
BONA_023,2.457478260869565
BONA_026,2.0755652173913046
BONA_070,2.0023043478260867
BONA_071,2.306608695652174
BONA_072,2.3066956521739126
BONA_073,1.9590434782608699
BONA_074,1.9018695652173914
BONA_075,2.306608695652174
BONA_076,2.3066956521739126
BONA_077,1.9590434782608699
BONA_078,2.306608695652174
BONA_079,2.306608695652174
BONA_080,2.0023043478260867
BONA_081,1.9590434782608699
BONA_082,2.7848695652173916
BONA_083,1.9018695652173914
BONA_084,2.784652173913044
BONA_085,2.0023478260869565
BONA_086,2.0023043478260867
BONA_087,2.3066956521739126
BONA_088,2.306608695652174
BONA_089,2.7848695652173916
BONA_093,2.306608695652174
DEJU_001,1.5354782608695654
DEJU_002,1.6183478260869564
DEJU_003,1.3198260869565217
DEJU_004,1.1389565217391304
DEJU_005,1.5696956521739132
DEJU_006,1.3839130434782607
DEJU_007,1.6541739130434792
DEJU_008,1.6919565217391306
DEJU_009,1.7511739130434782
DEJU_010,1.6181739130434785
DEJU_014,1.4806086956521738
DEJU_015,1.8415652173913046
DEJU_016,1.6427826086956525
DEJU_017,1.5558260869565221
DEJU_018,1.3839565217391303
DEJU_019,1.484695652173913
DEJU_020,1.4823043478260869
DEJU_021,1.6245652173913043
DEJU_023,1.4831739130434785
DEJU_024,1.5139130434782608
DEJU_045,1.6700000000000004
DEJU_046,1.6996521739130437
DEJU_047,1.6698695652173914
DEJU_048,1.5570869565217393
DEJU_049,1.6698695652173914
DEJU_050,1.6901304347826092
DEJU_051,1.5749565217391308
DEJU_052,1.6698695652173914
DEJU_053,1.6903913043478263
DEJU_054,1.5540000000000003
DEJU_055,1.6996521739130437
DEJU_056,1.6700000000000004
DEJU_057,1.8343478260869568
DEJU_058,1.5749565217391308
DEJU_059,1.6903913043478263
DEJU_060,1.6996521739130437
DEJU_061,1.6700000000000004
DEJU_062,1.5570869565217393
DEJU_063,1.5749565217391308
DEJU_064,1.6901304347826092
DELA_001,5.32204347826087
DELA_002,5.280173913043479
DELA_003,5.666913043478262
DELA_004,5.553304347826087
DELA_005,3.4455217391304354
DELA_006,5.688913043478261
DELA_007,5.71295652173913
DELA_008,5.3610869565217385
DELA_009,5.666913043478262
DELA_010,5.71295652173913
DELA_011,3.8065217391304342
DELA_012,5.280173913043479
DELA_013,5.360478260869565
DELA_014,5.280173913043479
DELA_015,5.553304347826087
DELA_016,5.743739130434783
DELA_017,5.743739130434783
DELA_018,5.71295652173913
DELA_019,5.688913043478261
DELA_020,5.735695652173913
DELA_021,3.971
DELA_022,5.360478260869565
DELA_023,5.3610869565217385
DELA_037,5.735695652173913
DELA_038,5.242956521739131
DELA_039,5.242956521739131
DELA_040,5.735695652173913
DELA_041,5.38908695652174
DELA_042,5.770217391304349
DELA_043,5.38908695652174
DELA_044,5.38908695652174
DELA_045,5.735695652173913
DELA_046,5.735695652173913
DELA_047,5.71295652173913
DELA_048,5.71295652173913
DELA_049,5.770217391304349
DELA_050,5.735695652173913
DELA_051,5.38908695652174
DELA_052,5.38908695652174
DELA_053,5.735695652173913
DELA_054,5.735695652173913
DELA_055,5.242956521739131
DELA_056,5.735695652173913
DELA_059,5.770217391304349
HEAL_001,1.890260869565218
HEAL_002,1.7657826086956525
HEAL_003,1.875434782608696
HEAL_004,1.8605217391304354
HEAL_005,1.9316521739130437
HEAL_006,1.6613913043478266
HEAL_010,1.8441739130434787
HEAL_011,1.8709565217391309
HEAL_014,1.8779565217391307
HEAL_015,1.8154347826086963
HEAL_016,1.899652173913044
HEAL_017,1.7253913043478266
HEAL_018,1.7624347826086957
HEAL_019,1.940565217391305
HEAL_020,1.884434782608696
HEAL_021,1.823
HEAL_022,1.9306956521739136
HEAL_023,1.850434782608696
HEAL_024,1.7710869565217398
HEAL_025,1.6561304347826087
HEAL_026,1.8433913043478263
HEAL_045,1.8167826086956527
HEAL_046,1.8883043478260877
HEAL_047,1.8883043478260877
HEAL_048,1.8223913043478266
HEAL_049,1.8713478260869572
HEAL_050,1.8713043478260876
HEAL_051,1.8883043478260877
HEAL_052,1.8713478260869572
HEAL_053,1.8883043478260877
